account_id,customer_id,account_type,account_balance,account_status,created_date
2528,3847,Savings,453420.04,Dormant,2021-08-12
2529,4157,Current,111554.62,Closed,2018-03-11
2530,3284,Credit,94747.03,Closed,2022-02-20
2531,1493,Current,25149.13,Active,2015-12-03
2532,4882,Credit,159659.54,Closed,2020-02-11
2533,3277,Current,258792.5,Dormant,2022-03-02
2534,406,Current,85368.27,Active,2023-08-07
2535,3820,Savings,1884.34,Dormant,2019-01-18
2536,226,Current,260015.36,Dormant,2021-12-13
2537,255,Current,203911.28,Closed,2021-01-21
2538,4692,Current,357827.61,Closed,2016-06-18
2539,2412,Credit,280518.49,Active,2016-12-31
2540,216,Savings,29056.02,Active,2022-09-09
2541,2143,Current,383385.76,Active,2019-04-15
2542,17,Savings,36983.07,Active,2024-06-29
2543,177,Savings,280177.24,Closed,2024-08-26
2544,3486,Credit,453416.96,Closed,2025-01-07
2545,3047,Savings,448239.22,Dormant,2022-09-11
2546,1138,Savings,9437.24,Active,2015-09-26
2547,396,Current,334979.66,Closed,2016-06-28
2548,2443,Savings,313013.44,Dormant,2017-11-05
2549,1445,Credit,369803.51,Dormant,2021-12-30
2550,1226,Credit,392603.11,Active,2016-03-13
2551,2713,Credit,486495.36,Dormant,2016-06-20
2552,1488,Credit,137313.43,Dormant,2019-02-03
2553,820,Savings,90579.07,Active,2023-10-24
2554,3291,Current,113677.83,Dormant,2016-06-28
2555,1357,Current,196142.82,Closed,2023-09-10
2556,4516,Current,296903.32,Active,2024-04-28
2557,1192,Credit,384310.37,Dormant,2023-04-24
2558,4879,Savings,187021.38,Active,2024-02-13
2559,3923,Current,453361.5,Dormant,2018-01-10
2560,4572,Credit,39642.0,Dormant,2020-08-16
2561,2204,Credit,154353.18,Active,2020-03-21
2562,2008,Savings,381901.13,Closed,2024-03-08
2563,3624,Savings,238039.98,Closed,2018-09-05
2564,2210,Credit,46306.78,Active,2018-04-19
2565,1443,Savings,356828.01,Active,2017-02-15
2566,4692,Savings,423753.73,Dormant,2016-09-01
2567,223,Credit,435919.04,Active,2020-09-09
2568,4664,Current,86488.51,Dormant,2024-09-04
2569,1065,Credit,324708.94,Dormant,2018-08-02
2570,2783,Current,347277.02,Dormant,2021-08-10
2571,777,Credit,21328.49,Dormant,2016-03-03
2572,1530,Current,476451.95,Dormant,2021-10-18
2573,3522,Current,306405.07,Closed,2020-04-01
2574,4954,Credit,455507.0,Dormant,2017-11-14
2575,3328,Credit,472290.12,Dormant,2025-05-19
2576,499,Current,188859.96,Dormant,2018-06-26
2577,1070,Credit,170377.48,Closed,2017-08-28
2578,2681,Current,29677.93,Closed,2019-12-27
2579,199,Credit,326802.7,Closed,2020-05-08
2580,1842,Credit,394514.71,Active,2023-10-04
2581,3929,Savings,303343.55,Active,2018-11-30
2582,713,Credit,285967.0,Closed,2018-07-11
2583,552,Savings,175862.92,Dormant,2016-01-09
2584,3225,Credit,80936.38,Dormant,2017-07-12
2585,2105,Credit,78581.79,Active,2024-03-07
2586,2232,Current,183361.39,Dormant,2015-09-30
2587,3739,Savings,81663.43,Closed,2023-10-28
2588,2039,Credit,339719.7,Active,2023-09-09
2589,2941,Credit,182091.19,Dormant,2019-10-08
2590,352,Current,229813.34,Active,2024-06-20
2591,3890,Current,86738.74,Active,2018-01-08
2592,4454,Savings,286509.05,Dormant,2023-05-26
2593,4012,Credit,132552.92,Active,2020-09-10
2594,2698,Credit,203849.97,Dormant,2020-10-31
2595,3689,Current,190068.95,Dormant,2019-12-06
2596,465,Credit,487582.39,Active,2022-07-17
2597,2126,Credit,172353.76,Closed,2024-09-22
2598,1626,Credit,407516.58,Closed,2016-12-18
2599,3510,Current,142773.24,Closed,2018-08-08
2600,4654,Current,125095.44,Dormant,2020-08-28
2601,2627,Current,368349.73,Active,2024-09-13
2602,3491,Current,336385.41,Dormant,2022-05-31
2603,367,Credit,467846.4,Dormant,2018-04-21
2604,4068,Credit,495782.33,Active,2022-05-13
2605,2402,Current,118115.57,Active,2019-06-07
2606,1285,Current,495503.54,Dormant,2021-03-23
2607,3516,Current,481240.03,Active,2022-12-16
2608,4445,Credit,304739.63,Dormant,2025-02-10
2609,2235,Credit,451209.27,Active,2016-05-23
2610,4711,Credit,398011.06,Closed,2019-08-09
2611,990,Credit,58079.78,Closed,2019-07-11
2612,1370,Credit,12440.53,Dormant,2017-12-14
2613,3985,Credit,18190.54,Active,2021-05-13
2614,4884,Current,379047.48,Dormant,2022-02-27
2615,4488,Credit,121300.59,Dormant,2016-01-23
2616,2105,Savings,409275.98,Dormant,2024-09-17
2617,2984,Savings,389070.18,Closed,2024-04-02
2618,1606,Credit,468320.3,Closed,2023-01-31
2619,3899,Savings,403975.55,Dormant,2019-09-12
2620,3506,Savings,163126.01,Dormant,2024-11-03
2621,4592,Current,390877.38,Dormant,2023-03-27
2622,2407,Credit,406470.02,Closed,2023-03-01
2623,1424,Current,473148.68,Dormant,2019-03-20
2624,3458,Credit,131438.38,Active,2022-05-21
2625,681,Current,218889.1,Active,2025-05-22
2626,3323,Savings,3815.77,Active,2019-07-17
2627,602,Savings,428155.93,Dormant,2023-09-30
2628,1509,Savings,348903.94,Active,2021-08-23
2629,675,Credit,202588.72,Active,2015-10-12
2630,2688,Current,346197.23,Dormant,2020-01-09
2631,1301,Current,387122.55,Dormant,2025-05-15
2632,652,Credit,345049.07,Closed,2016-01-05
2633,163,Savings,435448.93,Dormant,2018-03-05
2634,2317,Savings,461648.31,Closed,2025-07-03
2635,4901,Credit,40704.83,Active,2022-10-03
2636,4385,Credit,264989.47,Active,2017-03-09
2637,3240,Savings,33225.41,Dormant,2020-12-06
2638,2436,Credit,290906.75,Active,2023-09-16
2639,2190,Savings,467536.96,Closed,2018-06-23
2640,1491,Current,422773.05,Dormant,2023-05-11
2641,183,Savings,484530.12,Closed,2025-03-15
2642,988,Credit,443567.84,Dormant,2016-07-28
2643,2208,Savings,463706.87,Active,2019-06-28
2644,2456,Credit,473392.61,Active,2021-03-12
2645,3126,Current,309490.96,Active,2018-12-11
2646,3982,Savings,498951.25,Closed,2023-02-24
2647,4285,Current,227204.21,Active,2019-07-22
2648,770,Credit,130565.83,Dormant,2021-02-12
2649,4543,Savings,216340.29,Dormant,2018-07-06
2650,24,Savings,85728.0,Active,2020-08-06
2651,3330,Current,426869.38,Dormant,2015-11-06
2652,3030,Savings,91326.74,Closed,2019-07-13
2653,2821,Savings,181342.8,Dormant,2020-07-29
2654,1573,Savings,132814.9,Closed,2018-08-11
2655,442,Current,391064.12,Dormant,2019-01-17
2656,1683,Savings,291373.78,Closed,2021-03-30
2657,2706,Current,17684.52,Dormant,2018-08-29
2658,3316,Credit,334646.89,Dormant,2020-07-22
2659,4875,Credit,213529.24,Active,2023-07-28
2660,3804,Current,417846.15,Active,2016-04-09
2661,1758,Credit,229414.19,Closed,2025-06-14
2662,3782,Current,89903.49,Closed,2021-10-04
2663,3737,Savings,219938.03,Dormant,2017-09-10
2664,4725,Credit,441916.25,Active,2024-07-08
2665,3703,Credit,168277.75,Closed,2019-11-29
2666,2082,Current,134113.67,Active,2019-11-23
2667,108,Credit,28855.57,Active,2024-02-16
2668,1435,Savings,390524.31,Active,2020-08-24
2669,4166,Savings,155958.05,Closed,2016-10-25
2670,4100,Credit,67341.34,Dormant,2016-07-07
2671,1712,Credit,205887.34,Active,2025-02-03
2672,3316,Savings,263538.49,Active,2024-05-29
2673,4578,Credit,26058.05,Active,2023-02-07
2674,3574,Savings,316774.64,Dormant,2019-11-18
2675,3749,Savings,277613.17,Closed,2024-08-27
2676,2046,Savings,91496.66,Dormant,2018-05-12
2677,1214,Current,347528.65,Active,2017-05-24
2678,3376,Current,285194.34,Closed,2024-07-01
2679,441,Savings,472121.68,Active,2019-09-23
2680,112,Current,350453.27,Dormant,2023-04-13
2681,3500,Credit,49642.29,Closed,2023-10-06
2682,1199,Credit,292452.01,Active,2021-02-05
2683,2939,Savings,9158.52,Dormant,2019-08-13
2684,3401,Savings,367756.03,Dormant,2023-06-30
2685,935,Current,435137.34,Active,2023-01-04
2686,1126,Credit,94075.71,Dormant,2018-07-18
2687,4637,Current,270367.52,Active,2024-12-26
2688,2483,Savings,447489.04,Active,2017-05-23
2689,2919,Credit,366971.99,Closed,2021-05-28
2690,3852,Credit,21420.62,Dormant,2017-01-20
2691,4908,Credit,36478.24,Closed,2022-07-02
2692,4612,Savings,103698.7,Dormant,2024-09-18
2693,3477,Credit,272499.19,Active,2021-11-09
2694,1164,Credit,7428.22,Closed,2016-08-20
2695,4481,Credit,420465.02,Active,2025-08-17
2696,1226,Credit,257566.74,Closed,2024-10-31
2697,1384,Credit,97682.36,Dormant,2018-09-05
2698,3316,Savings,421949.05,Dormant,2023-12-27
2699,4807,Current,353318.13,Active,2024-09-24
2700,3397,Savings,463718.08,Active,2016-04-27
2701,2249,Current,358361.06,Active,2022-02-27
2702,1624,Credit,116798.55,Closed,2016-01-26
2703,1163,Credit,284292.56,Closed,2022-04-03
2704,588,Savings,7438.54,Dormant,2024-09-29
2705,4553,Savings,86831.06,Active,2016-10-05
2706,4476,Current,499373.45,Active,2025-08-06
2707,2347,Current,230759.31,Closed,2017-01-18
2708,3498,Current,28863.86,Closed,2016-07-27
2709,1810,Credit,80715.29,Active,2018-03-28
2710,2720,Current,441399.82,Dormant,2018-03-22
2711,1086,Credit,490182.53,Active,2020-07-20
2712,2357,Savings,29991.21,Closed,2021-10-30
2713,3790,Current,159842.21,Dormant,2018-08-30
2714,3382,Credit,45702.44,Dormant,2023-01-28
2715,4940,Savings,211224.01,Dormant,2020-05-20
2716,1822,Savings,90919.47,Dormant,2022-01-31
2717,2272,Current,92392.35,Dormant,2016-04-24
2718,835,Savings,452282.22,Closed,2023-11-24
2719,2969,Savings,262845.96,Closed,2023-07-27
2720,3784,Current,344040.04,Dormant,2022-05-04
2721,2491,Savings,124588.01,Dormant,2023-01-20
2722,4721,Current,224684.79,Closed,2016-07-28
2723,3079,Current,76220.1,Closed,2021-02-03
2724,2080,Current,200141.93,Closed,2023-04-07
2725,3446,Current,338150.05,Active,2024-09-12
2726,1441,Current,40937.76,Closed,2017-03-29
2727,4531,Credit,95714.08,Active,2025-01-19
2728,2887,Savings,114820.89,Dormant,2019-08-25
2729,3390,Current,355795.18,Dormant,2021-01-09
2730,295,Current,202391.4,Dormant,2025-06-24
2731,1708,Credit,281436.58,Closed,2023-11-10
2732,4151,Credit,239629.95,Dormant,2016-04-22
2733,2423,Current,466227.58,Dormant,2023-07-02
2734,3616,Current,47989.27,Dormant,2024-04-26
2735,36,Current,408388.23,Dormant,2020-08-29
2736,2939,Savings,56261.62,Dormant,2016-04-22
2737,3260,Savings,171922.84,Active,2019-12-03
2738,3948,Savings,375065.07,Active,2025-04-18
2739,1406,Savings,221595.94,Dormant,2018-05-17
2740,627,Credit,251305.04,Active,2023-10-16
2741,961,Savings,236768.12,Dormant,2024-11-03
2742,4470,Savings,310511.43,Closed,2020-01-14
2743,776,Savings,312000.52,Active,2017-11-10
2744,775,Current,13975.22,Closed,2020-11-18
2745,1697,Current,196025.99,Dormant,2015-09-13
2746,3618,Savings,282207.12,Closed,2021-11-12
2747,1313,Credit,496228.27,Closed,2024-07-27
2748,886,Savings,114236.4,Active,2022-06-07
2749,4615,Savings,12309.3,Closed,2018-01-03
2750,676,Credit,45343.6,Active,2021-06-14
2751,1268,Credit,124606.13,Closed,2016-08-05
2752,190,Savings,251094.5,Dormant,2016-05-19
2753,3217,Current,159014.57,Dormant,2017-03-01
2754,3956,Savings,494641.23,Active,2024-08-21
2755,3475,Savings,464100.37,Active,2020-11-19
2756,1081,Savings,347728.71,Dormant,2020-09-29
2757,1208,Savings,225910.07,Active,2025-04-21
2758,1645,Credit,95311.14,Active,2018-05-14
2759,3425,Savings,412465.97,Dormant,2022-09-14
2760,3835,Savings,296439.35,Dormant,2020-09-20
2761,4420,Savings,49511.11,Dormant,2019-03-17
2762,919,Current,360532.92,Closed,2021-11-18
2763,1749,Credit,122490.22,Active,2023-11-28
2764,1471,Credit,148724.05,Dormant,2020-07-19
2765,3241,Savings,69379.14,Closed,2018-05-01
2766,1875,Credit,282645.31,Dormant,2023-02-02
2767,4581,Credit,485730.98,Dormant,2024-05-18
2768,4560,Current,344968.08,Dormant,2017-08-13
2769,1421,Savings,362099.29,Dormant,2019-02-18
2770,1229,Savings,254812.14,Dormant,2024-05-27
2771,3160,Savings,236329.24,Closed,2020-12-06
2772,1931,Savings,117585.34,Active,2021-04-17
2773,4440,Current,454114.32,Active,2021-08-15
2774,3507,Savings,406394.36,Active,2019-01-14
2775,2152,Current,152474.1,Dormant,2020-01-25
2776,3645,Credit,144574.74,Closed,2024-09-10
2777,863,Savings,224002.12,Active,2020-07-18
2778,1847,Current,448945.75,Closed,2018-09-13
2779,2927,Savings,151236.73,Closed,2015-10-15
2780,300,Credit,236292.0,Active,2023-07-13
2781,2574,Credit,390060.55,Closed,2021-04-29
2782,1684,Credit,482333.19,Closed,2021-02-04
2783,3053,Savings,390443.19,Active,2018-03-18
2784,2631,Savings,334959.03,Closed,2016-06-06
2785,456,Savings,82441.51,Closed,2018-10-02
2786,795,Savings,124313.17,Closed,2021-07-02
2787,1520,Savings,494941.05,Active,2018-12-31
2788,3261,Current,127864.92,Dormant,2022-02-17
2789,4031,Credit,333528.1,Active,2018-11-23
2790,4368,Savings,53142.52,Closed,2023-06-03
2791,419,Current,100262.92,Active,2021-07-06
2792,3641,Current,403938.39,Active,2015-12-17
2793,3817,Savings,261075.11,Dormant,2018-01-05
2794,2820,Savings,92993.27,Active,2016-12-27
2795,3131,Savings,269953.2,Dormant,2018-04-26
2796,1753,Savings,274784.61,Closed,2019-08-29
2797,2331,Savings,460186.26,Dormant,2016-03-10
2798,214,Credit,330291.87,Closed,2015-11-09
2799,817,Current,360805.89,Closed,2019-07-03
2800,4183,Current,324082.35,Closed,2016-11-24
2801,1515,Savings,211272.94,Dormant,2021-04-24
2802,457,Current,180463.88,Dormant,2017-10-14
2803,4570,Savings,58227.23,Closed,2018-09-25
2804,3961,Current,62238.13,Closed,2023-06-18
2805,111,Credit,179922.97,Dormant,2023-12-01
2806,810,Credit,472678.61,Closed,2021-09-14
2807,605,Credit,21055.64,Active,2025-07-10
2808,3345,Savings,358960.17,Dormant,2020-03-31
2809,1618,Credit,421346.02,Active,2024-06-03
2810,1090,Current,198165.92,Active,2025-04-22
2811,1074,Current,254249.82,Dormant,2025-06-08
2812,1805,Current,32742.59,Closed,2018-03-27
2813,3188,Savings,248207.7,Closed,2024-07-08
2814,4148,Current,187729.66,Closed,2023-02-03
2815,897,Credit,81522.58,Dormant,2021-02-15
2816,3487,Credit,415285.62,Closed,2022-07-10
2817,426,Credit,115991.82,Closed,2023-01-27
2818,2845,Savings,313818.4,Closed,2024-09-29
2819,2615,Savings,46091.67,Active,2019-01-16
2820,3646,Credit,348769.46,Dormant,2024-07-02
2821,860,Credit,21198.84,Active,2022-10-03
2822,3465,Savings,380666.21,Closed,2016-02-17
2823,2180,Current,309444.74,Dormant,2025-06-25
2824,4521,Savings,186905.82,Closed,2022-05-21
2825,2426,Credit,339941.19,Dormant,2023-09-10
2826,51,Credit,66929.95,Dormant,2020-03-14
2827,2136,Credit,81014.85,Active,2023-09-29
2828,3796,Credit,151849.51,Closed,2017-12-14
2829,4615,Savings,29875.72,Closed,2017-08-24
2830,856,Credit,295873.48,Dormant,2018-04-27
2831,772,Current,273054.66,Dormant,2022-09-12
2832,87,Savings,392999.59,Active,2018-09-16
2833,4745,Current,434296.01,Active,2024-04-17
2834,3711,Credit,129489.73,Closed,2017-04-09
2835,1906,Credit,351628.75,Dormant,2020-11-19
2836,3712,Credit,498195.12,Dormant,2016-11-03
2837,564,Current,65759.96,Dormant,2025-03-28
2838,2031,Savings,300020.13,Closed,2020-05-13
2839,3919,Savings,349202.01,Closed,2018-08-20
2840,302,Credit,107685.5,Closed,2017-02-05
2841,3616,Current,190528.91,Active,2021-09-08
2842,3826,Credit,322286.87,Dormant,2017-02-16
2843,3012,Savings,368076.02,Active,2024-11-22
2844,517,Savings,20343.2,Closed,2023-01-21
2845,1236,Current,194493.92,Closed,2019-08-19
2846,2017,Savings,231620.54,Dormant,2024-11-19
2847,803,Credit,92637.88,Closed,2017-05-23
2848,277,Credit,57035.22,Active,2019-10-10
2849,59,Credit,464328.09,Closed,2021-02-04
2850,1718,Credit,253214.54,Closed,2025-05-29
2851,501,Current,463676.62,Active,2019-04-10
2852,1826,Savings,147458.03,Closed,2016-08-11
2853,1944,Current,205981.66,Closed,2017-11-02
2854,914,Credit,117154.8,Closed,2025-03-15
2855,1177,Savings,187365.9,Closed,2020-10-13
2856,1748,Credit,74154.1,Active,2017-06-09
2857,165,Credit,315432.91,Closed,2017-10-28
2858,178,Current,399254.22,Closed,2016-07-01
2859,2748,Credit,367463.24,Closed,2016-04-29
2860,4033,Savings,159732.29,Closed,2023-03-13
2861,944,Credit,474962.86,Active,2024-04-16
2862,4266,Credit,24374.85,Dormant,2023-07-08
2863,3135,Savings,83460.07,Active,2024-07-27
2864,1585,Credit,438410.56,Active,2016-04-20
2865,2266,Credit,184272.96,Active,2016-07-13
2866,297,Savings,276973.14,Closed,2016-05-20
2867,4158,Credit,243906.4,Closed,2024-11-20
2868,1170,Credit,169845.64,Dormant,2024-03-11
2869,2979,Credit,303326.38,Active,2022-10-12
2870,2791,Current,355424.72,Dormant,2021-02-28
2871,1094,Current,196401.19,Active,2016-12-16
2872,4485,Credit,450081.21,Active,2023-05-29
2873,4263,Credit,385636.03,Closed,2019-03-11
2874,59,Current,411377.66,Dormant,2016-02-26
2875,4523,Current,279230.95,Closed,2020-08-25
2876,2507,Current,105680.8,Closed,2017-05-07
2877,1671,Savings,211994.09,Active,2025-08-14
2878,2405,Credit,3744.0,Dormant,2022-04-23
2879,468,Savings,257986.81,Dormant,2025-01-15
2880,4571,Current,265023.97,Closed,2022-07-18
2881,3467,Credit,70980.56,Closed,2025-08-14
2882,4683,Credit,348169.39,Dormant,2023-08-24
2883,3061,Savings,230755.95,Active,2025-08-19
2884,1412,Savings,26711.16,Dormant,2024-10-06
2885,227,Current,111443.3,Dormant,2022-03-04
2886,3394,Credit,55109.77,Dormant,2025-03-07
2887,2258,Savings,276840.24,Active,2023-05-10
2888,1058,Credit,202644.12,Closed,2024-04-04
2889,2115,Current,147848.13,Active,2025-08-11
2890,1175,Savings,191548.54,Dormant,2025-06-29
2891,1890,Savings,9859.69,Active,2024-04-12
2892,1814,Credit,151002.72,Closed,2022-03-06
2893,2220,Current,83080.12,Closed,2019-07-01
2894,4103,Current,359090.61,Dormant,2025-01-27
2895,3046,Current,481515.22,Dormant,2015-09-09
2896,431,Current,236359.98,Active,2019-03-03
2897,3889,Savings,209768.69,Closed,2020-11-21
2898,1505,Savings,131433.21,Closed,2021-07-04
2899,3473,Savings,253704.93,Dormant,2016-11-09
2900,1351,Credit,363190.21,Dormant,2023-11-30
2901,2390,Current,203645.84,Dormant,2024-05-26
2902,3931,Savings,293320.61,Active,2018-08-02
2903,4344,Savings,419972.57,Dormant,2016-06-24
2904,569,Credit,277881.54,Closed,2018-11-08
2905,3297,Credit,360583.41,Active,2018-01-29
2906,2430,Credit,113745.1,Active,2019-09-28
2907,3185,Credit,382851.57,Dormant,2019-12-28
2908,1528,Current,372612.47,Closed,2022-02-22
2909,1229,Credit,233091.33,Dormant,2015-09-12
2910,41,Current,198953.52,Closed,2024-07-21
2911,1833,Current,159251.35,Active,2022-04-01
2912,586,Current,68302.63,Dormant,2019-08-08
2913,3048,Credit,51302.4,Active,2017-11-21
2914,3169,Current,75457.58,Dormant,2019-05-18
2915,3164,Current,191117.85,Dormant,2023-08-01
2916,921,Savings,277032.03,Active,2021-10-19
2917,2113,Current,416416.33,Active,2022-05-20
2918,406,Credit,398442.59,Closed,2021-10-02
2919,4299,Credit,119713.09,Active,2022-12-09
2920,471,Savings,349118.5,Dormant,2022-09-04
2921,2905,Savings,415719.07,Dormant,2018-10-19
2922,2467,Credit,25931.76,Active,2023-12-03
2923,4466,Credit,267614.61,Dormant,2022-10-21
2924,4495,Current,342365.58,Closed,2020-04-23
2925,1696,Current,157228.24,Active,2024-03-29
2926,1659,Savings,157223.17,Dormant,2023-03-06
2927,4306,Credit,249484.03,Dormant,2016-02-11
2928,3650,Savings,129640.17,Closed,2015-09-08
2929,1428,Credit,143836.13,Dormant,2019-07-05
2930,2261,Current,291571.85,Dormant,2015-12-13
2931,2988,Current,177041.6,Active,2021-06-04
2932,8,Current,107861.96,Closed,2024-08-10
2933,792,Current,167867.41,Closed,2021-08-10
2934,4408,Savings,362131.82,Dormant,2021-12-18
2935,4227,Credit,489078.3,Dormant,2025-03-27
2936,1386,Credit,429558.29,Active,2018-10-21
2937,1685,Savings,176678.96,Closed,2023-10-11
2938,4834,Savings,74406.93,Closed,2017-12-29
2939,592,Credit,266670.62,Closed,2016-06-17
2940,4723,Credit,126524.92,Active,2024-01-27
2941,4081,Current,176154.47,Active,2019-08-03
2942,4716,Savings,321272.64,Dormant,2024-08-14
2943,2732,Current,497817.91,Dormant,2019-02-19
2944,2370,Current,482982.13,Active,2019-12-31
2945,3969,Savings,320945.41,Closed,2024-12-23
2946,836,Savings,290806.9,Active,2017-10-26
2947,1961,Credit,208488.85,Active,2019-05-13
2948,3909,Current,428693.49,Dormant,2018-03-18
2949,4761,Savings,98577.52,Active,2017-10-19
2950,4649,Savings,479489.16,Closed,2022-09-17
2951,4897,Savings,172854.99,Active,2022-12-23
2952,3799,Savings,191752.71,Closed,2019-09-17
2953,3164,Credit,258392.76,Active,2017-04-01
2954,1165,Savings,406544.76,Closed,2022-03-26
2955,4548,Current,124992.16,Dormant,2018-07-19
2956,4230,Current,317963.07,Dormant,2025-05-13
2957,3149,Savings,315635.29,Closed,2016-03-02
2958,2345,Savings,44728.09,Dormant,2016-09-05
2959,3590,Savings,280738.96,Closed,2024-01-26
2960,2824,Current,395234.8,Dormant,2017-11-18
2961,4390,Current,331504.78,Closed,2022-11-16
2962,669,Current,99723.7,Active,2023-12-18
2963,3219,Credit,369953.07,Dormant,2019-02-11
2964,2772,Savings,118249.51,Active,2023-09-22
2965,1525,Current,198571.81,Dormant,2024-09-30
2966,3859,Current,100132.22,Active,2017-03-23
2967,3336,Current,188874.87,Dormant,2025-03-17
